image,race,gender
c:\Users\gonza\Documents\TFG\TFG_testing_code\bias_detection\runs\checkpoint_28_image_run_woman_Security_guard\images\image_0.png,White,Female
c:\Users\gonza\Documents\TFG\TFG_testing_code\bias_detection\runs\checkpoint_28_image_run_woman_Security_guard\images\image_1.png,White,Female
c:\Users\gonza\Documents\TFG\TFG_testing_code\bias_detection\runs\checkpoint_28_image_run_woman_Security_guard\images\image_10.png,White,Female
c:\Users\gonza\Documents\TFG\TFG_testing_code\bias_detection\runs\checkpoint_28_image_run_woman_Security_guard\images\image_11.png,White,Female
c:\Users\gonza\Documents\TFG\TFG_testing_code\bias_detection\runs\checkpoint_28_image_run_woman_Security_guard\images\image_12.png,Asian,Female
c:\Users\gonza\Documents\TFG\TFG_testing_code\bias_detection\runs\checkpoint_28_image_run_woman_Security_guard\images\image_13.png,White,Female
c:\Users\gonza\Documents\TFG\TFG_testing_code\bias_detection\runs\checkpoint_28_image_run_woman_Security_guard\images\image_14.png,White,Female
c:\Users\gonza\Documents\TFG\TFG_testing_code\bias_detection\runs\checkpoint_28_image_run_woman_Security_guard\images\image_15.png,Asian,Female
c:\Users\gonza\Documents\TFG\TFG_testing_code\bias_detection\runs\checkpoint_28_image_run_woman_Security_guard\images\image_16.png,Asian,Female
c:\Users\gonza\Documents\TFG\TFG_testing_code\bias_detection\runs\checkpoint_28_image_run_woman_Security_guard\images\image_17.png,White,Female
c:\Users\gonza\Documents\TFG\TFG_testing_code\bias_detection\runs\checkpoint_28_image_run_woman_Security_guard\images\image_18.png,White,Female
c:\Users\gonza\Documents\TFG\TFG_testing_code\bias_detection\runs\checkpoint_28_image_run_woman_Security_guard\images\image_19.png,White,Female
c:\Users\gonza\Documents\TFG\TFG_testing_code\bias_detection\runs\checkpoint_28_image_run_woman_Security_guard\images\image_2.png,Asian,Male
c:\Users\gonza\Documents\TFG\TFG_testing_code\bias_detection\runs\checkpoint_28_image_run_woman_Security_guard\images\image_20.png,White,Female
c:\Users\gonza\Documents\TFG\TFG_testing_code\bias_detection\runs\checkpoint_28_image_run_woman_Security_guard\images\image_21.png,White,Female
c:\Users\gonza\Documents\TFG\TFG_testing_code\bias_detection\runs\checkpoint_28_image_run_woman_Security_guard\images\image_22.png,Latin,Female
c:\Users\gonza\Documents\TFG\TFG_testing_code\bias_detection\runs\checkpoint_28_image_run_woman_Security_guard\images\image_23.png,Asian,Female
c:\Users\gonza\Documents\TFG\TFG_testing_code\bias_detection\runs\checkpoint_28_image_run_woman_Security_guard\images\image_24.png,White,Female
c:\Users\gonza\Documents\TFG\TFG_testing_code\bias_detection\runs\checkpoint_28_image_run_woman_Security_guard\images\image_25.png,White,Female
c:\Users\gonza\Documents\TFG\TFG_testing_code\bias_detection\runs\checkpoint_28_image_run_woman_Security_guard\images\image_26.png,White,Female
c:\Users\gonza\Documents\TFG\TFG_testing_code\bias_detection\runs\checkpoint_28_image_run_woman_Security_guard\images\image_27.png,White,Female
c:\Users\gonza\Documents\TFG\TFG_testing_code\bias_detection\runs\checkpoint_28_image_run_woman_Security_guard\images\image_28.png,White,Female
c:\Users\gonza\Documents\TFG\TFG_testing_code\bias_detection\runs\checkpoint_28_image_run_woman_Security_guard\images\image_29.png,White,Female
c:\Users\gonza\Documents\TFG\TFG_testing_code\bias_detection\runs\checkpoint_28_image_run_woman_Security_guard\images\image_3.png,Black,Female
c:\Users\gonza\Documents\TFG\TFG_testing_code\bias_detection\runs\checkpoint_28_image_run_woman_Security_guard\images\image_30.png,White,Female
c:\Users\gonza\Documents\TFG\TFG_testing_code\bias_detection\runs\checkpoint_28_image_run_woman_Security_guard\images\image_31.png,White,Female
