image,race,gender
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_0.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_1.png,None,None
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_10.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_11.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_12.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_13.png,White,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_14.png,White,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_15.png,Asian,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_16.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_17.png,Asian,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_18.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_19.png,Latin,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_2.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_20.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_21.png,White,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_22.png,Asian,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_23.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_24.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_25.png,Asian,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_26.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_27.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_28.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_29.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_3.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_30.png,None,None
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_31.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_32.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_33.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_34.png,White,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_35.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_36.png,White,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_37.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_38.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_39.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_4.png,Indian,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_40.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_41.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_42.png,White,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_43.png,None,None
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_44.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_45.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_46.png,Latin,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_47.png,White,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_48.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_49.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_5.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_50.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_51.png,White,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_52.png,White,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_53.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_54.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_55.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_56.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_57.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_58.png,White,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_59.png,None,None
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_6.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_60.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_61.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_62.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_63.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_64.png,White,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_65.png,Black,Male
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_66.png,None,None
c:\Users\gonza\Documents\tfg\TFG_testing_code\bias_detection\runs\checkpoint_3_text_run4_apoabp_Security_guard\images\image_67.png,Black,Male
